,,UNICEF GLOBAL DATABASES [data.unicef.org],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Child Mortality Estimates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country-specific Infant mortality rate, Female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimates generated by the UN Inter-agency Group for Child Mortality Estimation (UN IGME) in 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downloaded from http://data.unicef.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prepared by the Data and Analytics Section; Division of Data, Analytics, Planning and Monitoring, UNICEF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact us:  data@unicef.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last update: 9 September 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO.Code,Country.Name,Uncertainty.Bounds*,1950.5,1951.5,1952.5,1953.5,1954.5,1955.5,1956.5,1957.5,1958.5,1959.5,1960.5,1961.5,1962.5,1963.5,1964.5,1965.5,1966.5,1967.5,1968.5,1969.5,1970.5,1971.5,1972.5,1973.5,1974.5,1975.5,1976.5,1977.5,1978.5,1979.5,1980.5,1981.5,1982.5,1983.5,1984.5,1985.5,1986.5,1987.5,1988.5,1989.5,1990.5,1991.5,1992.5,1993.5,1994.5,1995.5,1996.5,1997.5,1998.5,1999.5,2000.5,2001.5,2002.5,2003.5,2004.5,2005.5,2006.5,2007.5,2008.5,2009.5,2010.5,2011.5,2012.5,2013.5,2014.5,2015.5,2016.5,2017.5,2018.5,2019.5
AFG,Afghanistan,Lower,,,,,,,,,,,,,188.7689,186.8123,184.4972,181.9714,179.0379,176.1058,173.3591,170.5778,167.2657,164.0335,161.1408,158.1324,155.2409,151.9730,149.0305,145.8890,142.6807,139.5993,136.5447,133.3257,130.2143,127.0650,123.9899,120.7610,117.6322,114.3904,111.2789,108.0751,105.1348,102.1477,99.1701,96.3410,93.5200,90.8262,88.2114,85.7851,83.5404,81.2419,79.0492,76.8480,74.6377,72.3088,69.9272,67.5385,65.0851,62.7206,60.2367,57.8472,55.4847,53.0439,50.6332,48.2002,45.8421,43.3934,41.0119,38.9468,36.8762,34.8164
AFG,Afghanistan,Median,,,,,,,,,,,,,219.7915,215.9352,212.2971,208.8795,205.3117,201.7222,198.1679,194.5363,190.7732,187.1766,183.5337,179.8716,176.2018,172.4212,168.8003,164.9930,161.0609,157.1761,153.1913,149.2050,145.0348,141.1205,137.2574,133.3443,129.4199,125.6602,121.8485,117.9640,114.2322,110.7045,107.3078,104.0022,100.8755,97.9557,94.9994,92.2975,89.6901,87.2316,84.7809,82.3718,79.9358,77.4038,74.8484,72.3226,69.7233,67.2086,64.6954,62.3168,60.0229,57.7289,55.5578,53.4348,51.4270,49.5443,47.7540,46.1192,44.5594,43.0507
AFG,Afghanistan,Upper,,,,,,,,,,,,,258.9297,252.1997,246.0884,241.0933,236.2395,231.6701,227.5512,223.6262,219.7600,215.7345,211.6574,207.3743,203.1275,198.2045,193.5417,188.6297,183.7887,178.9667,174.2893,169.3282,164.7592,159.7096,154.8113,149.3945,144.2220,139.2396,134.2739,129.5223,124.7258,120.3846,116.2970,112.3636,108.8459,105.4903,102.0770,99.1902,96.4065,93.7289,91.1481,88.5266,86.0529,83.2794,80.4532,77.6763,75.0013,72.3172,69.7948,67.4322,65.1609,63.0959,61.1032,59.1886,57.4971,55.9447,54.3792,53.2021,52.4326,51.9589
ALB,Albania,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4325,45.8897,44.2248,42.5904,40.8001,38.9317,37.0449,35.1280,33.3801,31.6746,30.0570,28.6725,27.4053,26.3694,25.4722,24.6413,23.8136,23.0116,22.1451,21.2753,20.4336,19.6132,18.7835,17.9382,17.0920,16.2380,15.3463,14.4025,13.4603,12.5146,11.5811,10.7006,9.8456,9.0531,8.3695,7.8291,7.4500,7.2272,7.1236,7.1114,7.1296,7.1156
ALB,Albania,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4342,63.3579,58.6723,54.3823,50.3871,46.8198,43.6049,40.7396,38.2335,35.9171,33.9327,32.2465,30.8239,29.5892,28.5128,27.5331,26.5918,25.6748,24.6965,23.7375,22.7127,21.6764,20.6427,19.5752,18.4768,17.3597,16.2349,15.1118,14.0537,13.0393,12.0717,11.1515,10.2698,9.4523,8.7389,8.1852,7.7848,7.5618,7.4579,7.4667,7.5519,7.6594
ALB,Albania,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6943,84.8234,75.6393,67.9634,61.2174,55.5281,50.7738,46.8593,43.5887,40.6880,38.2686,36.2225,34.5678,33.1147,31.8793,30.7615,29.6980,28.6415,27.5495,26.4197,25.2038,23.9722,22.6557,21.3352,19.9904,18.5815,17.1723,15.8475,14.6680,13.5911,12.5700,11.6193,10.7112,9.8700,9.1374,8.5698,8.1635,7.9309,7.8252,7.8504,7.9954,8.2284
DZA,Algeria,Lower,,,,,111.9773,115.2283,118.2130,120.4140,122.3611,123.8906,125.0915,125.8155,126.7053,127.6247,128.0129,128.4604,129.0041,129.2218,129.1197,128.7137,127.6673,126.1577,124.1398,121.6718,118.8188,115.7963,112.7095,109.2615,105.5161,101.2742,96.0384,89.3390,80.8298,70.9645,61.5453,53.3755,47.1359,42.5622,39.2315,36.9645,35.4193,34.3441,33.5065,32.8350,32.1781,31.5835,31.1168,30.7397,30.4353,30.4222,30.3283,29.8114,28.8360,28.3031,27.4435,26.3592,25.3767,24.3500,23.4897,22.3951,21.6292,21.0559,20.6685,20.3695,20.0520,19.7402,19.4242,19.0006,18.5670,17.9649
DZA,Algeria,Median,,,,,140.4781,140.2042,140.1207,139.9497,139.7761,139.6973,139.9589,140.2831,140.7540,141.1576,141.8577,142.4833,142.9785,143.1237,142.9349,142.0314,140.4228,138.1479,135.2858,131.9250,128.0153,123.7974,119.2497,114.5147,109.5007,104.0926,97.9450,90.8543,82.2855,72.5267,62.9414,54.6029,48.4439,44.1462,41.1376,39.2015,37.9000,36.9182,36.1012,35.3070,34.4317,33.5433,32.7220,32.0087,31.4271,31.2496,31.0455,30.4591,29.4431,28.8888,27.9950,26.8977,25.8858,24.8433,23.9769,22.8575,22.0878,21.4948,21.0985,20.8183,20.5008,20.2226,19.8801,19.4395,19.0311,18.5916
DZA,Algeria,Upper,,,,,178.1954,171.2794,166.3055,162.6763,160.0487,158.3449,157.3471,156.9739,156.9816,157.7173,158.3767,158.9291,159.1470,159.0919,158.3241,156.6329,154.3105,151.3274,147.7271,143.1313,138.0458,132.3780,126.2904,120.1191,113.7490,107.0918,99.9849,92.4126,83.7507,74.1303,64.3123,55.8103,49.7264,45.7611,43.0708,41.3984,40.3939,39.5396,38.7360,37.8237,36.7348,35.5767,34.3985,33.3468,32.4612,32.1089,31.7837,31.1073,30.0526,29.4920,28.5611,27.4769,26.4190,25.3520,24.4813,23.3296,22.5483,21.9348,21.5320,21.2743,20.9741,20.7266,20.3355,19.8832,19.4993,19.2406
AND,Andorra,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4352,1.5519,1.6539,1.7963,1.9123,2.0253,2.1456,2.2951,2.4278,2.5129,2.6160,2.7090,2.7935,2.8751,2.9074,2.9104,2.9511,2.9026,2.8498,2.7606,2.6713,2.5284,2.3690,2.2014,2.0285,1.8313,1.6496,1.4778,1.3163,1.1686,1.0416,0.9259,0.8444,0.7776,0.7230
AND,Andorra,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9121,8.7152,8.5706,8.3861,8.2005,8.0172,7.8296,7.6144,7.4439,7.2272,6.9771,6.7698,6.5471,6.3251,6.0898,5.8434,5.6594,5.4359,5.2011,4.9927,4.8238,4.6213,4.4047,4.2096,4.0098,3.8203,3.6414,3.4746,3.3077,3.1518,3.0124,2.8811,2.7580,2.6532,2.5555
AND,Andorra,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6252,50.0989,44.3202,39.4667,34.9493,31.3882,28.2372,25.3144,22.7662,20.4557,18.4717,16.6874,15.1996,13.8593,12.6426,11.6143,10.8759,10.1461,9.4996,8.9693,8.6648,8.3310,8.1470,8.0389,8.0307,8.0874,8.1397,8.3121,8.5229,8.7850,9.0268,9.2930,9.4207,9.4476,9.4713
AGO,Angola,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2791,101.9092,103.1507,104.0892,104.8222,105.4172,106.0156,106.5051,107.0748,107.4526,107.6912,107.9065,108.0639,108.0925,107.9178,107.3046,106.3728,104.9460,103.1678,100.8155,98.3363,95.2608,91.8697,87.9375,83.2286,78.1039,72.5621,66.7863,60.8043,55.1982,49.7259,44.6491,40.0222,36.2081,33.1967,30.4949,28.3679,26.5371,25.0676,23.6760
AGO,Angola,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5965,128.0492,126.5006,125.1238,123.9186,122.9599,122.4014,122.0245,121.6918,121.3528,121.1567,121.0931,121.1690,121.1742,120.8509,120.2577,119.3118,117.9108,116.1288,113.8596,111.1005,107.9876,104.4316,100.4887,96.0972,91.5853,86.8003,82.0130,77.2436,72.7259,68.4522,64.2932,60.5289,57.1391,54.3295,51.8823,49.8650,47.9855,46.3271,44.8510
AGO,Angola,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.1688,164.1327,157.7913,152.8851,148.3203,145.0178,142.6853,140.5395,139.2045,138.3186,137.8658,137.5106,137.2427,137.2467,136.7977,136.3093,135.2299,133.8793,132.0237,129.7362,126.8690,123.7550,120.0482,115.8861,111.3749,107.2915,103.1494,99.8132,97.0340,93.9532,91.5131,89.3774,87.5664,85.8984,83.9751,82.3870,80.8966,79.4052,78.3819,77.3376
ATG,Antigua and Barbuda,Lower,72.5591,72.7395,72.1171,70.9713,69.5061,67.8379,65.9453,64.1132,62.0066,59.3432,56.1401,52.2915,48.1006,43.6819,39.3227,35.1344,31.2876,27.8566,24.8856,22.3876,20.3502,18.6725,17.2945,16.1357,15.1140,14.1884,13.3238,12.5233,11.7646,11.0825,10.4924,9.9845,9.5864,9.2621,9.0161,8.8508,8.7811,8.7940,8.8477,8.9999,9.2053,9.4325,9.7150,10.0003,10.2635,10.5166,10.7088,10.8320,10.8493,10.7663,10.5641,10.3084,9.9993,9.6356,9.2461,8.8650,8.4407,8.0379,7.6387,7.2676,6.8822,6.5364,6.1342,5.7671,5.3732,4.9920,4.6606,4.3446,4.0278,3.7358
ATG,Antigua and Barbuda,Median,79.2315,77.9932,76.6176,75.1111,73.4704,71.7355,69.8219,67.8574,65.5865,62.7982,59.4122,55.5028,51.1961,46.7137,42.2386,37.9344,33.9601,30.3746,27.2450,24.5755,22.3434,20.5175,19.0500,17.8179,16.7389,15.7660,14.8889,14.0265,13.2244,12.4841,11.8450,11.2910,10.8335,10.4675,10.2405,10.0952,10.0282,10.0472,10.1282,10.2680,10.4479,10.6952,10.9783,11.2830,11.5594,11.8159,12.0048,12.1027,12.1129,12.0051,11.8189,11.5564,11.2294,10.8444,10.4293,10.0177,9.5827,9.1641,8.7277,8.3234,7.9056,7.5212,7.1371,6.8092,6.4902,6.2035,5.9825,5.7502,5.5315,5.3362
ATG,Antigua and Barbuda,Upper,86.5479,83.7279,81.3649,79.4744,77.6200,75.8280,73.9087,71.8501,69.4268,66.4699,62.9149,58.8664,54.4520,49.8979,45.3609,40.9514,36.8466,33.0666,29.7416,26.9098,24.4946,22.5094,20.9696,19.6491,18.5614,17.5594,16.6353,15.7516,14.8715,14.0652,13.3670,12.7621,12.2486,11.8772,11.6443,11.5039,11.4825,11.5086,11.5891,11.7128,11.8681,12.1161,12.3767,12.6597,12.9403,13.2158,13.4029,13.4918,13.4866,13.3889,13.1822,12.9154,12.5840,12.2148,11.7636,11.3404,10.8618,10.4207,9.9392,9.4960,9.0337,8.6446,8.3041,8.0674,7.8430,7.6964,7.6557,7.6111,7.5826,7.5361
ARG,Argentina,Lower,,,,,,,,,,,,,,,,,,,,52.8331,53.1301,52.3298,51.0921,49.7503,48.2717,46.5166,44.4278,41.7987,38.7703,35.3477,32.4032,29.9518,27.7316,25.8412,24.5318,23.4215,22.7118,22.2907,22.1203,22.1370,22.0176,21.6754,21.1629,20.3916,19.4805,18.6406,17.7960,17.0886,16.3860,15.8060,15.2571,14.7910,14.3358,13.8466,13.3426,12.8837,12.5440,12.2397,11.9691,11.6460,11.2848,10.8798,10.4106,9.9399,9.4391,8.9527,8.4571,7.9720,7.3829,6.8903
ARG,Argentina,Median,,,,,,,,,,,,,,,,,,,,55.6876,55.1661,54.3496,53.3888,52.1777,50.5991,48.5354,45.9728,42.9406,39.6148,36.0584,33.0373,30.5323,28.2675,26.3401,25.0245,23.8963,23.1745,22.7495,22.5566,22.5789,22.4573,22.1119,21.5900,20.8025,19.8820,19.0288,18.1761,17.4531,16.7175,16.1391,15.5784,15.1044,14.6422,14.1431,13.6330,13.1603,12.8056,12.5052,12.2232,11.8987,11.5265,11.1143,10.6397,10.1546,9.6497,9.1570,8.6505,8.1770,7.6447,7.2676
ARG,Argentina,Upper,,,,,,,,,,,,,,,,,,,,58.6770,57.2253,56.4767,55.7985,54.7346,53.0548,50.6410,47.5970,44.1112,40.4658,36.7658,33.6716,31.1273,28.8222,26.8492,25.5231,24.3662,23.6395,23.2122,22.9997,23.0356,22.8932,22.5433,22.0251,21.2237,20.3038,19.4378,18.5544,17.8237,17.0699,16.4816,15.9090,15.4276,14.9571,14.4344,13.9301,13.4498,13.0879,12.7814,12.4882,12.1648,11.7768,11.3595,10.8831,10.3738,9.8677,9.3632,8.8512,8.3867,7.9206,7.6734
ARM,Armenia,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9572,51.6352,50.4449,49.1557,47.7132,46.3617,44.9055,43.4753,42.0460,40.6577,39.2873,37.8793,40.0259,35.1532,33.8398,32.4427,31.1078,29.7997,28.5091,27.2909,26.0691,24.8809,23.7493,22.6008,21.5254,20.4549,19.4149,18.4046,17.4230,16.4918,15.5725,14.7139,13.8737,13.0934,12.3407,11.6211,10.9523,10.3153,9.6630,9.0616,8.4795,7.9148,7.3914,6.9180
ARM,Armenia,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8266,60.5117,58.3030,56.1387,54.0801,52.1003,50.2364,48.4308,46.7090,45.0444,43.4139,41.8783,44.2091,38.8271,37.3210,35.8540,34.3653,32.9513,31.5627,30.2279,28.9048,27.6390,26.4005,25.1979,24.0535,22.9245,21.8648,20.8276,19.8138,18.8335,17.9288,17.0480,16.2068,15.4108,14.6452,13.9267,13.2422,12.6031,11.9838,11.4054,10.8456,10.3076,9.8197,9.3910
ARM,Armenia,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1771,70.6167,67.2087,64.2330,61.3946,58.7874,56.3426,54.0592,51.9286,49.8992,48.0683,46.2760,48.8843,42.9067,41.2814,39.6772,38.0438,36.4802,34.9315,33.4167,31.9633,30.5624,29.2035,27.8699,26.6143,25.3585,24.2088,23.1103,22.0517,21.0564,20.1251,19.2663,18.4479,17.6684,16.9482,16.2385,15.6367,15.0150,14.4692,13.9475,13.4640,13.0076,12.5820,12.2012
AUS,Australia,Lower,21.4102,21.2636,20.8494,20.4158,19.9047,19.4816,19.0953,18.6719,18.2774,17.8749,17.4894,17.0986,16.7079,16.3726,16.0464,15.7976,15.6186,15.5119,15.4552,15.3221,15.0978,14.7988,14.2856,13.6732,12.9514,12.2145,11.4858,10.7758,10.1722,9.6615,9.2329,8.8991,8.6238,8.4038,8.1848,7.9894,7.7432,7.4705,7.1887,6.8571,6.4877,6.1250,5.7537,5.4691,5.2023,4.9897,4.8310,4.7338,4.6319,4.5390,4.4600,4.3831,4.3279,4.2839,4.2383,4.1687,4.0701,3.9594,3.8190,3.6651,3.5047,3.3487,3.2040,3.0756,2.9649,2.8808,2.8177,2.7646,2.6982,2.6116
AUS,Australia,Median,22.1800,21.8076,21.3382,20.8791,20.3692,19.9211,19.5283,19.1013,18.6951,18.2961,17.8949,17.4906,17.0952,16.7358,16.4196,16.1679,15.9858,15.8716,15.8055,15.6844,15.4522,15.1402,14.6144,13.9848,13.2588,12.4953,11.7467,11.0350,10.4148,9.8979,9.4553,9.1148,8.8333,8.6056,8.3794,8.1744,7.9218,7.6528,7.3659,7.0268,6.6486,6.2782,5.9000,5.6064,5.3322,5.1183,4.9536,4.8550,4.7477,4.6580,4.5750,4.4950,4.4416,4.3949,4.3467,4.2766,4.1741,4.0620,3.9180,3.7626,3.5968,3.4407,3.2937,3.1629,3.0528,2.9678,2.9040,2.8557,2.8133,2.7728
AUS,Australia,Upper,22.9685,22.3770,21.8528,21.3686,20.8516,20.3814,19.9769,19.5354,19.1089,18.7073,18.3033,17.8880,17.4889,17.1159,16.7954,16.5324,16.3453,16.2430,16.1636,16.0465,15.8064,15.4925,14.9621,14.3140,13.5754,12.7909,12.0206,11.2947,10.6631,10.1350,9.6800,9.3312,9.0490,8.8147,8.5853,8.3698,8.1144,7.8402,7.5427,7.2009,6.8120,6.4309,6.0460,5.7461,5.4681,5.2442,5.0737,4.9766,4.8652,4.7742,4.6879,4.6103,4.5572,4.5080,4.4622,4.3878,4.2832,4.1709,4.0216,3.8635,3.6938,3.5339,3.3842,3.2531,3.1412,3.0549,2.9909,2.9514,2.9359,2.9438
AUT,Austria,Lower,62.0088,55.1502,49.2383,44.7656,41.7143,39.6993,38.2497,37.0343,35.7022,33.9782,31.8735,29.8251,28.1188,26.5199,25.1857,24.0447,22.9764,22.1317,21.5366,21.1729,20.9747,20.7003,20.2233,19.3250,18.0446,16.5458,15.0940,13.9004,12.9199,12.2034,11.6046,11.0504,10.5011,9.9743,9.4828,8.9771,8.4766,7.9746,7.4850,7.1427,6.8418,6.5097,6.1569,5.7274,5.3256,4.8995,4.5730,4.3232,4.1405,4.0341,3.9561,3.8881,3.8144,3.7241,3.6147,3.4939,3.3809,3.2974,3.2227,3.1552,3.0750,2.9772,2.8690,2.7576,2.6744,2.6154,2.5539,2.4693,2.3528,2.2212
